1062	15836
3958	12747
6312	427
10987	22705
3369	9961
21	209
14183	4992
11361	23917
19453	10517
4861	11770
13490	991
8947	18954
10029	10600
1060	3355
15753	4787
13549	1036
20329	21352
4906	12891
19023	22339
21289	14297
11801	2424
21616	16519
4730	10183
10818	22828
7403	7384
12846	14075
11940	1000
15432	14465
6197	18306
18765	22027
7186	8742
16552	16512
6262	11047
1850	12124
1187	1678
7199	814
20703	20022
7821	20411
15657	3256
23617	23586
521	14999
3235	3259
2586	1069
7234	988
18703	11096
12911	14763
17211	14162
3139	4701
14678	6634
1098	7169
22495	3349
403	7618
8581	1500
52	79
20307	7224
19153	8358
1861	2253
5084	4985
784	9378
10955	10946
5096	592
9494	4794
3761	770
4818	470
470	811
18221	18219
157	13242
7533	19496
8440	6407
287	5905
17484	5378
14587	2026
19037	1836
16965	13255
1129	3473
15775	24251
2174	12897
9896	6382
6421	3149
20606	22962
8	3137
16689	1815
12023	20608
10840	10721
20110	7599
4836	18068
3599	46
16991	3711
15881	13514
2175	4300
4840	4079
13357	13724
18265	15097
6	13389
8227	2933
6448	1760
2754	7270
15766	16121
9574	199
24439	6477
7391	9042
22764	22787
4550	16950
21993	20375
17163	4324
1018	16418
11295	5044
10130	11083
22425	22322
17335	11262
21212	11904
1	1184
1319	15772
9614	7360
11153	7249
14373	17548
21203	23840
3932	3906
645	13245
22061	1905
6794	19092
7106	7316
6313	16073
1133	16511
12768	14286
22787	19144
18768	13172
2836	2836
43	13593
20466	18007
12531	16474
6564	15764
691	7029
3350	3449
2181	23464
20535	14182
19068	3748
465	246
12510	15742
15927	22201
15465	1372
396	3914
4300	10178
5788	4500
3244	14175
13363	21281
6384	10438
22022	24465
17880	16312
15967	12848
296	5616
1369	587
11	3186
586	686
7144	17093
1592	1586
12717	1028
8698	7186
4803	147
1478	14357
3745	4120
3555	3262
394	18753
8358	22421
18230	15217
2568	13336
697	7706
17261	17226
16455	13675
21877	23834
884	1027
12828	12820
23245	19200
16101	24053
16424	983
18670	2847
598	12905
8351	11085
9561	6439
16829	17418
12956	13054
19145	6644
18585	13119
6487	9704
10953	5811
11242	2385
52	150
6536	18822
107	22178
3671	448
7316	7241
1285	1660
32	6362
3549	5526
511	16031
17220	14999
3341	2694
6301	6276
4266	16658
6091	4614
8617	802
18563	24220
4464	5237
23516	21148
23345	7329
21502	19551
8254	9264
24844	8486
5499	4961
3713	16231
17843	18583
19573	19574
18093	16361
10015	23877
12910	1221
5231	2648
999	1288
6268	3139
997	28
10170	9378
6689	6768
15516	17861
4976	2374
6349	12501
10205	793
8119	14320
14455	2478
3344	4906
197	6579
17377	6819
21096	1175
12902	12902
20634	20498
377	978
5158	7893
2006	7193
18766	6304
3	9
10217	16516
23977	13050
3	19964
13043	20195
12536	4714
6844	18996
888	18851
6398	15773
3324	13
16828	21900
619	326
24871	4365
12722	13681
22180	24514
7938	18848
3827	14010
1587	2178
6370	18796
10624	16702
14063	8791
9671	3418
13194	19255
522	6867
903	131
17001	22076
6756	19451
2447	5578
11149	209
2734	17589
4994	4284
1146	4225
18174	2183
16637	16928
8694	7952
2429	5139
153	13413
7520	3051
2572	6871
7820	1570
1031	19776
21878	22559
23843	23834
12607	17723
11818	4199
3813	19053
8651	20368
16076	16245
15750	15723
21656	2469
4714	3912
17885	14614
3270	408
3341	15772
422	225
15090	1799
15316	15313
8313	11340
68	12508
2351	3071
2666	8331
1572	13693
123	7813
5800	17324
9470	21910
245	386
24228	23053
10583	1306
5013	14984
383	3235
70	1028
22360	6279
13713	13700
19214	12573
20126	6552
7293	2651
5511	11869
1223	3947
8110	18900
1871	2060
19736	7334
19886	19843
11562	5315
15662	17981
6609	9435
11556	11165
13009	20998
7915	11767
13153	20308
21994	19160
10990	7969
17627	14010
22564	22174
1	18362
13064	14028
12789	2560
13888	14260
6666	14411
20314	8154
16798	16411
7705	3991
7274	702
16936	5938
17450	24191
3290	459
19652	9652
4914	8730
5699	4116
2734	13879
12501	12720
1033	18771
7073	10174
20767	24309
12739	9858
18457	16895
6934	1660
13138	2785
5960	11108
14916	7104
13870	21364
12707	21300
3699	16950
24277	18160
1187	400
1185	12909
3424	16407
10290	6153
12952	14577
3137	3918
22626	22555
495	7882
10161	10161
10961	4687
12855	12798
6288	6412
13098	18958
565	590
13155	1235
1965	5088
6946	1086
19787	5322
17828	14315
1013	12829
18203	17974
23638	14843
5501	915
22794	10660
427	7851
23563	9410
17793	16231
321	12506
16828	10187
9350	8328
11129	1939
489	501
4845	4745
4299	1173
14982	17299
24935	23954
13424	15420
23076	9769
24212	18566
13309	18888
306	1124
1339	13061
7110	9467
22246	14445
11487	15797
1514	20123
16135	3137
3433	16774
17605	17077
1570	7051
11736	5586
21926	9780
10238	5579
2474	13619
16772	14361
5525	5981
3103	3091
5279	5315
3328	360
10562	6264
8623	2737
856	2127
10648	10697
6055	6165
9500	9428
6634	10260
21095	2688
14681	14456
5127	14651
7641	17016
5209	2130
2127	5105
4473	859
4534	13708
10439	4370
714	14065
7813	7848
9882	12280
639	6894
995	2544
7857	7827
15885	13284
20332	12764
11285	12095
49	13526
1491	13305
6394	8030
13101	19007
21246	21245
14170	2085
8718	20835
14559	1962
8223	8327
6398	9400
14455	23941
134	146
16166	22414
11913	11718
7056	8870
3554	3735
80	94
3985	18838
14965	7955
16135	17567
22760	13974
10849	12053
6262	19922
16337	14785
2456	1095
6044	2467
4354	9870
24365	21994
10005	6942
4693	5083
19194	8362
17615	5486
15934	21974
18029	9476
2939	2069
297	7036
17027	15842
13687	790
11244	23638
4687	5352
22239	10486
796	17971
113	14175
24860	10959
21020	7007
19309	8380
13075	16960
9400	9387
8598	5468
3912	52
4690	15647
9591	5082
17977	17391
19540	19674
14456	20766
592	4567
10734	23077
2874	14752
9534	556
7880	20351
14028	5778
13464	19620
3305	16140
94	528
5401	4990
20631	22644
5207	9916
7813	8605
17755	16480
12163	12114
17531	11279
412	1202
45	145
13533	3372
13461	14148
2345	2357
21394	20515
12028	11699
17878	10757
2349	836
13281	20370
4868	3674
6714	15456
18763	7949
3215	3290
2763	5886
14844	17217
3005	4632
22026	1151
14649	1614
113	3138
9289	881
22383	18770
16073	10766
3451	3369
10908	10935
137	135
12649	4449
704	504
782	12
3335	12769
19200	18904
2263	6144
688	22244
24009	17962
14129	14083
7951	139
19974	20266
799	2855
20069	19973
8207	7429
605	8522
8010	14651
21405	11154
7031	8692
9390	1581
2930	5863
7569	11483
21333	13410
16931	12891
8471	1636
13251	22613
3926	16412
8062	8483
10806	1453
18892	6689
19929	22663
138	187
49	11816
16133	17621
13900	14693
9397	6654
16494	3170
16421	13687
19995	7560
15938	23
508	16086
16992	10351
7040	22658
7611	14896
14098	16638
4801	11045
207	495
1613	12549
3311	16505
7448	820
13480	14164
15896	23513
20838	6277
14029	14014
23441	14167
20061	21530
1230	414
6769	7622
8124	7846
2261	5371
8655	10247
22915	18814
14753	21689
6937	6839
12605	107
6274	26
7812	8216
7843	4744
915	4093
4423	5121
17190	24285
5837	5031
12306	23303
1863	18072
7629	12304
18106	4758
197	7167
2826	5859
22296	22345
4029	22026
6888	2187
2453	7368
4305	3547
15876	16293
20313	20851
11732	9419
5018	3560
15082	214
3232	9487
12891	12891
13586	1095
7423	13284
3669	543
1101	13604
7947	6376
3921	4008
8071	3332
15209	1703
8959	17352
13461	17733
19349	19632
3748	233
14749	10452
11670	1904
12118	24612
1675	1780
979	14409
11143	20312
2675	2648
13014	20773
13604	15335
6460	234
4626	15242
17852	4325
1975	14302
1434	1033
17550	5771
9072	8681
22772	7174
1362	4223
22476	9597
23939	16136
9448	11401
11187	5523
14992	18801
14068	18809
9505	3286
21881	16831
7911	1580
5932	2492
14624	13116
15066	15175
3623	6658
1823	1128
14948	8602
3615	3125
4315	400
12510	22977
10485	4347
20466	23537
16527	22333
12563	22426
361	8948
443	1223
17783	14462
24930	9086
20843	20844
134	1935
23916	1577
23108	16859
19948	4419
1334	13685
16658	8405
803	146
1814	2171
27	787
641	16819
4122	3531
1778	1777
9237	7309
4791	17694
3909	10
12907	1690
9011	8645
18854	6378
514	3263
15627	10161
12340	24648
3976	799
6497	2628
2515	18303
6675	612
6376	260
9577	9480
14672	7019
12891	3229
6387	6587
18212	16680
16107	1446
22955	18655
3418	17499
2425	6331
8621	7059
20709	1769
10033	6343
6409	6337
5398	5377
14460	14862
7540	10666
16809	13163
6924	2599
19097	9719
240	22495
10178	19569
4213	8131
10181	9944
4743	4885
22376	18765
17521	2579
15333	15234
5719	16643
15936	11065
8656	411
13604	21884
12930	6727
1806	20947
5517	4353
7250	21461
18903	22040
885	10654
9237	1632
12610	201
999	9199
201	197
24859	24872
3611	12951
15044	13681
2197	16175
8704	8606
1563	4
6573	299
14758	140
1283	4022
6139	5748
4502	4319
295	6646
5188	5218
10181	18823
19570	13287
68	10
14168	1660
22036	5519
15106	18219
11191	4162
1276	19501
20511	15048
3274	2401
13894	13136
9864	3606
17975	13291
3430	3430
3394	12791
5693	5688
23161	17167
81	24
3745	13119
18784	22471
16456	1734
3738	2273
13687	24222
15136	13867
17968	18334
7741	495
4451	9125
5639	10233
12799	8912
820	7065
6131	2783
19174	19183
3550	596
18530	5325
14901	13363
12713	12742
6352	5584
4150	789
6509	4696
1844	2124
12545	2583
6652	7058
2788	2520
15875	12500
20199	20169
20812	14470
787	16424
23448	17327
10658	10267
13771	265
1213	15267
12802	13262
2539	5663
8035	20972
7475	12165
7815	22565
3804	15774
4247	20606
20087	1364
4599	898
6815	22345
20897	20831
7623	18626
321	514
24503	12003
6313	3139
588	3600
17620	1586
10218	10188
14114	14892
830	5873
17026	23288
15656	15796
12549	5745
8996	2011
12994	12584
153	124
6843	8414
5966	2893
6295	15
16654	22915
354	3471
18942	6416
22268	12506
13312	2416
6398	6618
4943	12844
19571	15862
20369	2057
8022	12325
13488	13873
19923	13983
4185	13341
1142	7409
4840	15776
12855	13296
3836	3715
13733	749
10165	6253
20562	12819
5263	11050
6755	15784
10852	10657
12750	839
12506	20548
3623	15927
5976	5967
21936	15633
664	6914
2401	8255
14530	12754
418	13697
13974	21050
14239	12628
13401	13695
9997	24059
3543	2197
7844	19195
21942	14080
1191	13008
817	15198
424	14474
2456	8614
498	18480
16805	3535
15930	3387
12553	36
3015	6116
407	1384
6351	1148
22883	7457
13505	1005
7980	20507
2787	467
13406	13406
8696	8694
15635	5472
6399	18771
11049	17300
2069	23942
5507	18401
10309	11384
15879	1767
10425	10186
1697	1581
12824	715
23502	20392
7043	7044
14551	1869
6824	6433
7422	7624
226	14309
15804	14192
9961	6448
464	73
2169	12176
18814	19575
19783	13350
3146	899
12561	15694
4692	3939
2101	14127
6488	8037
12896	17662
3008	13241
15056	23723
11403	9252
12389	11526
50	2033
14064	20320
3400	16448
14456	13187
6453	14341
416	405
12256	9352
93	8189
197	8513
20345	23467
1894	8043
20370	21114
10291	11955
3807	11995
9479	11481
5813	4007
14650	13104
9949	11093
13309	1178
16445	13713
10450	10870
12150	24807
861	5894
5889	5203
4249	931
110	460
12966	12593
22094	9504
1786	786
5584	800
15267	5894
15186	14966
16553	13624
14849	14095
4153	16654
62	7832
20440	22974
13287	13690
17603	444
16748	18922
12747	13534
13289	4305
4838	4790
16024	16827
645	6897
3241	10941
2151	2999
3945	10342
4017	17020
18792	18964
36	3558
11559	2971
275	1055
54	7087
811	3163
6015	17728
271	7845
6764	6306
14843	24221
8085	14858
555	540
6342	9027
9441	6316
7832	7039
6757	12897
14188	1793
12533	4885
13966	13968
6251	6647
3430	7287
23613	7943
11487	742
9908	7753
6370	18
16037	16241
13923	13570
6632	9680
12748	6694
12805	13214
588	1994
1079	12773
7154	19558
22071	19145
17455	8068
9179	7624
23872	17132
16542	6048
124	38
1401	616
7653	19813
12893	3250
20706	20901
3165	13515
5010	10254
19144	6653
15046	1038
19977	19942
5163	1745
21930	23232
8624	9009
21542	24136
21021	8205
19912	159
16609	16609
1690	3655
22339	16040
1690	2239
10720	78
4321	12230
441	148
4921	1894
9111	8622
14608	13805
5547	2428
8525	11564
12325	9184
5492	4980
10947	10977
23053	653
8758	13739
2361	2543
2288	6320
198	21878
5501	4722
5400	3589
1047	988
3320	9382
1339	9300
8944	4874
1722	4752
10904	4604
1861	11535
2035	7596
12747	2152
18625	18057
13297	3180
7043	7250
7326	9097
10183	9015
22006	11844
2135	2034
21670	9048
11733	9599
13587	14857
12782	1820
7826	15327
18091	17970
8045	18786
24007	20494
8109	4014
1132	1867
8008	23731
14675	12900
2395	11769
4509	10191
17640	10206
87	1699
1740	14299
11063	5185
20489	8258
1736	4765
7864	2002
4645	5108
1921	2632
10267	5118
2008	568
13098	4920
7076	13600
869	3982
3198	5016
150	20682
2740	1382
222	464
2468	1692
4334	1279
14468	8022
5990	5596
15507	13918
23284	19412
3324	39
7845	23473
12653	14614
854	12584
16028	395
6078	13736
18756	17648
4205	15824
4934	5053
10234	10230
19150	12906
13018	19266
6397	15676
4814	3746
7495	19167
4828	4806
5099	2007
308	1882
23150	7769
14836	772
3339	5023
6463	7322
9876	4802
3146	3194
15429	12704
19534	19926
887	13293
2405	1574
11052	406
13180	20175
22145	23269
4792	5470
8965	18111
10865	7348
0	12546
17438	11139
19006	13104
9278	6562
6320	70
4456	4058
13765	14218
9545	7001
21280	20199
14895	2007
23632	3358
14077	20707
3169	17229
3351	10548
5183	17341
6261	888
6217	4254
12213	11830
17709	2277
7125	21141
435	2965
20630	8191
87	81
15257	13986
13195	13242
24371	15412
18766	21268
18924	235
23036	20266
14352	18233
20315	8450
5095	4318
2958	14546
15319	14138
13343	24289
15801	16201
11611	11177
14480	18900
21502	21734
18375	1983
3648	2368
7450	9792
84	12577
8284	20393
6109	19995
150	3223
2346	854
12508	19446
16406	9389
17321	4787
7848	36
13055	13492
19313	5226
7663	19006
2160	2063
2101	3275
590	5118
19983	10226
16412	3977
6500	22461
4449	4251
10413	8681
19371	9988
6512	9619
12506	20123
18972	10836
7360	10363
7452	7429
1174	19940
6751	19165
11483	10275
12698	12699
16415	13284
6221	8517
11180	14290
13088	16067
6493	495
7253	9617
1643	1757
7397	20096
1203	2345
1367	588
8622	12176
2651	6565
16569	3916
20531	20898
2520	14236
14193	16711
6264	21911
18191	5786
22004	12533
16654	3126
4480	12171
1962	6259
7	1825
20820	22711
6256	18772
2367	1785
12980	1587
7157	272
6681	20106
10941	6657
14282	12537
6251	13406
7243	7036
14514	20801
14297	20644
14306	2587
1623	305
216	844
3377	18902
991	13757
22881	2557
15630	12621
8604	20318
2030	5265
3908	16818
200	4308
16179	16007
6466	19045
6423	13356
9914	7962
2538	11916
15918	17309
69	18860
17743	10415
7044	1612
6472	1943
10586	10593
262	1812
17067	19563
111	3810
6023	18364
8271	9836
4194	4131
9439	4702
12704	7049
4815	5209
3723	5325
9720	11174
4687	16458
22809	19668
73	23593
21258	18897
18758	9407
1216	19942
10455	7381
501	6286
10939	21593
23625	11207
13299	6251
20723	20450
11337	9964
19570	21217
22900	20569
1111	934
1668	1661
23524	21974
9001	8610
1904	5030
17285	17360
3128	1563
12800	6446
2163	14274
16112	17849
24629	22284
7400	4203
7116	8668
2557	1766
6389	13427
1614	3388
3741	3394
630	12727
503	705
4513	2770
17599	1806
8291	7437
4910	17619
8233	14066
22712	19772
349	1031
21360	203
9197	8270
14251	16793
16992	15785
10593	1391
20945	20920
2807	2075
4067	4019
1403	20005
12775	4883
5189	18360
3797	2881
14077	12564
7449	6460
13806	19174
21657	20363
3424	4327
12533	12527
2423	823
13577	7228
23034	19762
743	1524
19167	18801
19334	18760
15450	12867
3320	14111
13921	4305
7194	19620
9406	21908
18153	12294
20030	888
4465	11348
17044	13916
14436	12636
39	6289
3921	3945
23096	247
280	9836
342	7529
15660	13042
975	923
11538	1823
16669	4169
22385	4026
3616	3529
5733	2794
880	894
19962	7110
6655	9854
23174	21509
591	690
20646	15041
6022	9817
19257	12610
4134	819
7882	5128
586	339
2375	996
9988	8132
20396	2756
23697	18026
9450	7474
21994	23949
20132	8662
7235	1568
5938	19183
2986	7009
9443	3186
14871	21219
9692	6387
3931	2198
2862	22073
23451	23574
9423	6352
17618	5222
7429	6873
920	1277
1810	1035
15095	15044
12532	122
9481	1774
5334	9424
836	8408
2808	10572
12145	10874
11059	7943
14362	22186
21170	7672
3470	3233
10314	10727
19052	13979
18424	13690
8449	20900
5864	18641
15689	14526
125	3638
14969	12604
542	6789
20204	23284
19150	6739
7645	9313
13851	491
6395	8114
22937	16785
13570	16682
16252	633
3223	18532
4687	6397
2584	2972
3132	3830
9793	101
1592	26
21008	17592
11061	3592
1031	7294
1193	13423
16603	19732
3383	4363
6641	3309
3298	15156
17446	12708
1722	2786
17649	5094
8985	2734
6766	9966
10823	7379
15724	15692
20076	7441
22302	22088
18703	14763
4706	15647
5862	13779
12746	54
18761	18952
16199	17715
12036	8496
3050	2745
7315	6889
7659	7452
739	16141
12780	15698
4495	3736
22097	18777
19549	3280
15647	818
10189	7082
843	11211
2776	9221
7532	20047
8016	6353
5477	7436
6454	6259
3320	6515
12618	19943
4756	9614
7310	23021
12781	1564
18890	12677
23101	10842
6032	5741
1178	7572
24273	15681
15670	22103
11819	11441
13204	19669
10170	13415
23834	17291
5961	6417
7013	15588
24025	11663
4530	3823
14170	13486
3398	225
244	10431
20035	7525
12813	15820
20182	12952
17828	17922
18863	23550
3036	3125
690	16327
20337	20440
3873	16278
2459	5492
1964	1184
3188	12
8817	7228
9441	6265
11733	7828
22551	9806
21200	15359
4224	4017
6128	5347
14541	17964
19404	8294
21122	19906
5350	834
3140	102
12516	17190
1450	1061
15283	15411
8484	21352
231	1405
19635	5621
9097	9879
349	6422
24267	8939
120	3227
1774	7037
3626	14651
23843	13625
813	1721
6569	7399
1432	1778
7842	7941
10108	5426
1757	4156
18117	14100
5386	5375
23475	4829
11440	4396
40	6681
20846	11343
14764	21175
20437	2273
79	87
14541	17298
3036	9241
14662	5029
29	3128
1879	9362
13903	14147
13087	20519
19229	19213
1319	14309
6274	6296
13321	894
14268	12750
3041	2258
5960	16115
19588	19882
8051	23469
4752	1657
15903	22498
606	312
2668	5568
13178	13145
22174	9493
7958	14381
16651	14332
5590	6090
17053	4112
22893	14152
1622	9534
14976	5010
1644	300
8119	8338
245	6284
14985	2472
850	5561
19811	2957
8740	19629
19171	19561
3140	798
4107	5308
5277	5313
9872	7577
23600	17980
16749	1322
9608	13307
3175	3128
9152	8365
18878	23231
12236	8984
13046	12655
23347	10482
3565	5145
12619	12814
3000	3121
9583	6913
23189	11030
1912	101
16977	14603
13346	19009
10192	16824
7456	9402
5120	11341
3189	3396
10547	6860
7095	24026
3424	3870
12976	3190
4889	21924
7083	19585
19586	18348
8854	18800
18359	22373
4729	4726
835	4292
2166	15447
3163	3163
1687	525
12800	14330
22040	22456
691	1271
17884	14564
8005	12073
15627	3908
5084	2479
12966	3567
20146	19729
22658	5470
14864	24624
20804	21896
3174	7275
1380	3360
5325	14114
4306	16605
22030	19001
7478	9992
15359	14528
21563	18231
14165	6475
9514	11125
22741	22788
19619	17092
13876	1083
2124	16846
271	2279
22026	3228
65	13346
8156	14418
23077	20440
1806	22124
12831	8126
10896	10322
6641	3870
12876	12631
5176	16164
2124	8203
14163	13705
2597	5830
5517	5078
15796	23954
8450	19393
21618	1495
22512	16811
15377	12631
15157	18990
8575	12900
12633	328
16726	13971
463	6661
19684	8255
679	7508
18	9865
16578	4907
19222	13835
14759	2169
7277	8837
17782	13507
20766	20349
21925	13330
306	9045
6616	7248
159	345
14517	23837
1617	6915
7036	7433
15662	19616
7088	10238
17581	4717
378	22106
9556	3170
13824	4421
4745	4696
8753	21277
6268	19440
19035	13352
1955	5176
12599	22373
10979	11347
13590	894
6399	7921
3506	5847
299	122
12954	21534
14096	5790
12725	12530
16211	13737
19559	22857
11011	5179
20324	14064
17232	14400
7482	10156
5108	23446
4841	8004
12802	1286
8657	8678
13236	13211
531	135
9855	8265
12210	7275
2590	7002
23325	22330
8821	10069
12007	1133
11736	9388
13311	3939
3439	18667
23567	23565
9316	7521
1465	9280
12946	12931
3008	2971
9575	592
297	108
19573	15352
21603	17594
12137	20339
6642	4932
19635	21942
1647	13031
18851	14398
6393	21995
787	906
6096	20982
5676	9572
18763	13
8699	19447
12	7900
15651	12535
70	790
19108	20334
1227	9064
6642	404
15186	990
15652	12708
21496	8606
7984	6527
23462	11916
5887	4691
10751	20133
5489	4706
18223	15036
13623	244
4274	3470
18740	16150
24711	4816
8009	11383
9590	7193
5681	2459
15114	13551
1397	17055
3045	13879
15849	10009
20454	143
13483	13305
1600	18348
6665	7641
13770	17728
17053	12909
1071	1070
9517	11030
7980	23595
1250	11818
4658	1349
2127	4739
15479	19001
6037	74
16340	4523
14162	12653
1735	177
13693	397
20114	20043
18605	18129
2771	2235
19997	15249
2984	1806
3568	644
3326	3186
933	6802
1748	1753
2350	1977
3159	15765
15104	2348
986	8840
8252	9034
7282	9282
8009	24233
10449	10062
20206	23109
13233	18325
17017	10084
2300	1720
1270	7647
5577	18003
1498	2233
13452	16585
14275	15166
11038	12699
22303	7617
6263	14129
8101	1655
1970	14476
21063	6985
409	20709
20709	1594
19534	12722
2406	7856
994	696
8276	1042
792	14487
891	1874
12795	12812
5537	1629
8126	1669
2553	1760
2964	11946
6066	13890
6471	1601
3603	1199
3983	4112
1858	9277
16425	895
17593	16224
6258	18756
2890	6702
448	2205
21560	24050
17892	5831
2447	1715
420	3182
6409	6360
3921	5512
16531	15652
6696	9473
5669	8801
15830	16267
10000	19183
882	9141
17513	17511
20385	11194
12912	1315
417	588
50	12556
443	5277
721	1203
4775	2341
5699	7898
23510	23907
17003	18711
6749	502
20339	7841
283	760
11857	1981
11349	17834
6257	10354
17025	17022
15449	13518
15139	14281
2450	21519
2431	93
21949	22362
19462	6970
20400	21281
8724	14952
8168	8056
14959	14080
10357	23824
2926	2804
19197	19298
4699	1793
2551	1481
1289	496
757	465
13653	7621
14407	1032
1570	8007
1095	8325
13885	1381
19686	13365
13488	20363
8334	2928
6506	8620
4711	11806
20705	14608
12799	8135
24684	21168
7845	23446
3869	10309
16601	23486
22000	15911
4005	15924
6378	1
932	3229
4899	4847
649	494
5190	3653
841	549
1662	8742
8987	2541
17296	1684
16245	12528
11164	9448
19863	6888
3305	962
22181	18961
23528	13372
3642	6659
11729	24220
12734	1766
9410	23128
2747	2015
7083	13284
13284	13485
4456	13785
3152	5663
12891	13491
6457	12518
17581	16431
22880	991
5514	4053
3518	22292
1417	939
6896	11578
593	4507
19768	19816
13546	16448
11236	2861
6430	7040
20435	9106
4733	16297
20478	18427
21693	19338
16260	3773
6726	6300
14627	15341
13154	16291
73	903
14977	19301
23672	20376
14584	14730
6079	1647
4541	10108
879	13776
10281	22195
5278	3820
14182	13029
15441	14269
16019	13013
12898	12947
21102	12654
1793	2166
496	12599
16633	22202
2801	3384
14244	14492
22102	3543
23567	15749
22487	11555
1990	17588
3531	5179
12524	19239
7973	11730
19374	24007
9575	16634
10478	7768
23483	12723
2795	3683
635	2349
2381	1992
11040	5003
7296	993
10891	12385
19250	22777
2370	3937
6730	11158
10923	7758
20027	1277
3924	2361
11111	10703
883	14359
3223	13381
7715	689
1492	623
18413	20329
10989	18166
12744	22022
15924	15942
14678	12915
19153	12982
271	17237
11144	5810
20069	15332
1391	12933
21779	19125
200	1974
7527	20324
22344	12602
16589	3236
15663	4723
6384	6776
16224	16858
7397	881
9395	9481
10574	17970
2553	3921
18873	18729
12976	13130
8212	9768
23449	24228
3592	3150
5139	4346
3132	12725
