3505	3212
11152	1606
849	165
3161	3153
2874	1485
4236	1382
976	4133
82	58
2500	7188
6988	8353
609	701
4691	7816
4774	6276
7022	8404
3619	2981
6469	6275
527	8337
357	8971
589	1663
941	9046
122	3540
6693	10550
2369	2465
10555	9969
2346	2372
7930	8645
33	7061
10338	3155
8639	8673
7252	1423
10532	1009
5136	3732
2461	11238
5203	2078
8247	1877
9410	3228
3169	606
6670	408
1781	5469
1771	3162
4985	4692
1211	1220
10703	3708
3723	12
1172	4080
2670	2509
1248	418
4751	9424
6360	1741
8645	5541
9811	7561
7704	11170
8119	347
4400	6403
10191	389
1702	897
3625	1177
1321	796
6262	1578
2984	5766
467	2029
2643	2386
2761	1586
10821	5550
1286	5518
7381	8840
1123	3469
4500	3711
11268	10083
7081	2393
11522	9667
319	3444
122	3238
8624	8809
3175	6641
3702	5653
3353	9399
11407	5160
3655	3568
18	7826
2456	2648
6818	6794
10940	9573
2471	829
603	631
10796	10381
4004	2444
8889	8594
6463	622
2	6708
42	808
8218	9232
4837	4934
6905	3781
3834	3568
9235	7680
2832	931
1565	2018
9429	6301
4884	10352
2356	2070
10457	1033
2743	5611
11200	3324
2769	1309
1082	2937
125	3248
11386	9994
11389	11007
1300	3242
3187	4749
9997	8206
6494	6362
7863	1614
247	3203
2499	559
7047	6265
11386	11383
7344	2547
8559	6757
9945	3255
4028	3617
228	1646
7049	822
9917	10060
5093	559
7095	8873
2163	8468
8516	1683
3079	3079
1678	11133
4941	3427
4525	599
496	498
2853	4306
11529	8255
10766	7558
5762	11624
1030	55
1848	1793
2189	8708
9973	3174
8296	443
2331	4553
1763	8409
4574	770
4780	1683
191	2034
5888	5898
4573	1178
891	4403
1156	10019
219	320
9680	9585
4817	2443
7626	7125
4690	3211
6902	981
3367	1888
7260	977
6696	6891
4495	10629
10616	8315
7138	7178
6692	247
6268	124
8116	1080
5531	10608
1781	2151
3235	891
10669	5859
10468	7527
2247	2198
6328	6302
4447	10879
8667	10158
5867	5665
645	3741
4649	1474
8754	9098
8071	9019
1676	2542
11476	12182
1401	593
8111	6354
7888	3346
195	3906
8356	6697
1018	6878
4506	5720
320	1760
5797	4241
25	859
151	949
4422	5374
1660	123
3522	5007
6595	4214
7924	7832
9576	6445
2553	4217
10773	6373
1796	4823
6357	394
3672	9494
714	9991
11870	10990
6601	11042
3928	3977
507	1535
7279	2842
1615	6326
7140	11824
6104	6060
10157	4072
3365	3247
465	9138
3290	3149
9427	9439
5583	2691
2664	2543
12188	10946
1589	2370
3774	3166
4691	5429
3873	8557
1672	826
9243	9296
7288	8904
2441	5644
2854	7041
1990	2766
10450	1490
8105	501
187	3874
507	693
2221	6836
3690	4861
6437	2381
7535	6740
91	8062
4443	4244
1668	4695
5423	10047
4181	79
1910	349
9481	3328
6743	504
6417	7806
1761	11136
6828	5261
5090	4909
209	4286
1007	7250
900	3924
5091	3224
1815	1179
3253	3912
7105	8242
10170	5677
7949	8805
4713	3358
852	812
9698	10482
5901	885
401	9889
6357	6424
2998	11151
618	2949
5278	516
10937	5047
5517	2388
4793	3223
6380	6368
2409	6316
7043	6921
82	1590
3537	5104
7739	1512
1420	1397
3358	221
1980	10381
5794	219
12282	8587
4785	8125
6361	7349
3920	3973
4950	6536
3525	3941
1254	10565
881	2151
11608	11599
9487	11101
8962	7019
8450	8594
2495	2639
82	241
3790	5226
2241	2133
1600	407
6909	445
2314	7331
9604	3419
237	240
7007	7693
1717	1916
10804	9965
5768	2442
5304	3170
1595	2379
13	132
7187	7379
11337	2190
5681	10077
5514	4732
4727	10977
4599	4401
66	8169
4788	890
7764	1349
2886	11429
445	8364
614	3566
8480	595
156	3293
2203	4743
76	3164
5243	11108
615	2178
8941	8892
264	344
204	8037
515	3641
8462	6484
5389	5678
1962	6454
5804	4804
6851	9688
9597	10067
3537	1916
1932	2258
3137	9389
1031	7342
2064	1577
6659	3522
7104	313
888	6259
1667	1563
9916	12111
9124	8307
1629	1653
1704	1650
7138	1278
2691	8790
9391	3187
9718	5423
6055	5010
5387	334
4748	4772
354	4260
660	6862
6277	6252
7055	7058
2146	4229
9439	10002
851	9580
8245	2789
8434	2314
6378	807
12175	458
10169	7830
9013	2749
30	7647
6033	6999
7480	9824
8552	9574
4420	416
1182	4317
5932	5541
6112	3870
2932	2956
1593	1727
8267	2993
1356	10156
173	3310
6628	9704
3408	4933
11291	5016
3573	2208
9430	1175
9128	8780
2523	7061
6521	6665
8361	1833
9684	602
1376	685
3230	6836
3534	5582
6300	7275
4382	7092
2724	5065
8	3719
7191	8118
7031	10181
11089	4760
4507	4501
1273	885
2995	8458
4762	6348
3445	6845
3607	3687
473	33
463	463
4017	4156
1556	1477
12444	11171
4006	881
6784	9900
6836	8278
1951	5074
11816	8704
3872	3775
10864	7738
9864	11794
803	2360
881	7149
1712	3180
1577	7736
7459	1197
9511	9505
4310	10696
7142	4785
3034	2940
8966	1769
10548	12122
3814	3277
591	1250
7063	32
10223	3190
592	4912
7408	8116
4451	11427
11617	3802
4648	3734
8266	6259
9666	4516
4446	3273
719	5281
9648	3200
1126	1717
5578	1694
164	132
6376	4301
2103	8648
11	20
997	898
410	6733
7296	849
3235	9670
900	27
1156	1715
8860	6295
1025	2441
10938	11913
5412	11535
5694	4717
2112	5773
8277	7107
4059	5471
4103	4476
3543	5103
3143	3924
6457	8629
2671	11064
5497	1608
3714	4593
7886	8425
3235	6513
3293	547
76	26
7836	8212
562	6691
8299	9897
7940	148
2550	5764
9729	10694
3442	3442
4906	5352
5538	851
12265	12001
2495	8646
5475	3132
1665	2075
174	1562
6622	1074
4330	5479
11385	9821
430	6735
10772	8425
4750	3666
1025	7308
1407	1371
760	614
168	12083
9540	10284
6266	11335
3753	11352
10354	10388
6896	6255
227	2354
3936	4034
245	8428
1806	277
2588	2642
3401	6274
